manager,security,ISIN,as_of,total_shares_held,percent_shares_held,filing_date,filing,Close,MKTValue,PriceReturn,beta,TotalMktValue,PWeight,SecReturn,WeightedBeta
Elara India,ROLLATAINERS LTD.,INE927A01040,2016-12-31,6043660,2.42,2017-01-16,Threshold Routine,14.25,86122155.0,-0.10658307210031315,0.7499,24097628289.1,0.3574,-0.000381,0.00268
Elara India,ROLLATAINERS LTD.,INE927A01040,2019-12-31,6043660,2.42,2020-01-15,Threshold Routine,1.7,10274222.0,-0.24444444444444435,0.7499,40892276544.75,0.0251,-6.1e-05,0.000188
Elara India,ROLLATAINERS LTD.,INE927A01040,2019-06-30,6043660,2.42,2019-08-28,Threshold Routine,1.85,11180771.0,-0.15909090909091006,0.7499,43490968857.909996,0.0257,-4.1e-05,0.000193
Elara India,ROLLATAINERS LTD.,INE927A01040,2019-03-31,6043660,2.42,2019-05-11,Threshold Routine,2.2,13296052.0,-0.254237288135593,0.7499,40141268015.21,0.0331,-8.4e-05,0.000248
Elara India,ROLLATAINERS LTD.,INE927A01040,2018-12-31,6043660,2.42,2019-02-22,Threshold Routine,2.95,17828797.0,0.07272727272727297,0.7499,39325232557.03999,0.0453,3.3e-05,0.00034
Elara India,ROLLATAINERS LTD.,INE927A01040,2018-09-30,6043660,2.42,2018-10-15,Threshold Routine,2.75,16620065.0,-0.1406249999999999,0.7499,28486657535.88,0.0583,-8.2e-05,0.000437
Elara India,ROLLATAINERS LTD.,INE927A01040,2018-06-30,6043660,2.42,2018-07-19,Threshold Routine,3.2,19339712.0,-0.3263157894736839,0.7499,30890099248.089993,0.0626,-0.000204,0.000469
Elara India,ROLLATAINERS LTD.,INE927A01040,2018-03-31,6043660,2.42,2018-05-04,Threshold Routine,4.75,28707385.0,-0.34027777777777757,0.7499,46409749190.37,0.0619,-0.000211,0.000464
Elara India,ROLLATAINERS LTD.,INE927A01040,2017-12-31,6043660,2.42,2018-01-12,Threshold Routine,7.2,43514352.0,0.7560975609756104,0.7499,54565017117.91999,0.0797,0.000603,0.000598
Elara India,ROLLATAINERS LTD.,INE927A01040,2017-09-30,6043660,2.42,2017-10-12,Threshold Routine,4.1,24779006.0,0.024999999999999467,0.7499,65062492329.08,0.0381,1e-05,0.000286
Elara India,ROLLATAINERS LTD.,INE927A01040,2017-06-30,6043660,2.42,2017-07-20,Threshold Routine,4.0,24174640.0,-0.7111913357400721,0.7499,32187579046.56,0.0751,-0.000534,0.000563
Elara India,ROLLATAINERS LTD.,INE927A01040,2017-03-31,6043660,2.42,2017-04-18,Threshold Routine,13.85,83704691.0,-0.02807017543859658,0.7499,29295185024.25,0.2857,-8e-05,0.002142
Elara India,Adani Transmission Ltd,INE931S01010,2019-12-31,50847336,4.62,2020-01-09,Threshold Routine,331.4,16850807150.4,0.449693788276464,1.2307,40892276544.75,41.2078,0.185309,0.507144
Elara India,Adani Transmission Ltd,INE931S01010,2019-09-30,50847336,4.62,2019-10-19,Threshold Routine,228.6,11623701009.6,0.019852777158152923,1.2307,26292600988.050003,44.209,0.008777,0.54408
Elara India,Adani Transmission Ltd,INE931S01010,2019-06-30,50847336,4.62,2019-07-30,Threshold Routine,224.15,11397430364.4,0.031048758049677883,1.2307,43490968857.909996,26.2064,0.008137,0.322522
Elara India,Adani Transmission Ltd,INE931S01010,2019-03-31,50847336,4.62,2019-04-19,Threshold Routine,217.4,11054210846.4,0.0957661290322569,1.2307,40141268015.21,27.5383,0.026372,0.338914
Elara India,Adani Transmission Ltd,INE931S01010,2018-12-31,50847336,4.62,2019-01-19,Threshold Routine,198.4,10088111462.4,0.23690773067331627,1.2307,39325232557.03999,25.653,0.060774,0.315711
Elara India,Adani Transmission Ltd,INE931S01010,2018-09-30,50847336,4.62,2018-10-11,Threshold Routine,160.4,8155912694.4,0.02721741914825415,1.2307,28486657535.88,28.6306,0.007793,0.352357
Elara India,Adani Transmission Ltd,INE931S01010,2018-06-30,50847336,4.62,2018-07-19,Threshold Routine,156.15,7939811516.4,-0.19385647909137793,1.2307,30890099248.089993,25.7034,-0.049828,0.316332
Elara India,Adani Transmission Ltd,INE931S01010,2018-03-31,50856630,4.62,2018-04-12,Threshold Routine,193.7,9850929231.0,-0.1358465313406203,1.2307,46409749190.37,21.226,-0.028835,0.261228
Elara India,Adani Transmission Ltd,INE931S01010,2017-12-31,51481630,4.68,2018-01-18,Threshold Routine,224.15,11539607364.5,0.46695026178010557,1.2307,54565017117.91999,21.1484,0.098753,0.260273
Elara India,Adani Transmission Ltd,INE931S01010,2017-09-30,54649561,4.97,2017-10-14,Threshold Routine,152.8,8350452920.8,0.2317613865376864,1.2307,65062492329.08,12.8345,0.029745,0.157954
Elara India,Adani Transmission Ltd,INE931S01010,2017-03-31,46862754,4.26,2017-04-12,Threshold Routine,64.15,3006245669.1,0.1303964757709255,1.2307,29295185024.25,10.2619,0.013381,0.126293
Elara India,Adani Transmission Ltd,INE931S01010,2016-12-31,46862754,4.26,2017-01-10,Threshold Routine,56.75,2659461289.5,0.48754914809960614,1.2307,24097628289.1,11.0362,0.053807,0.135823
Elara India,Adani Transmission Ltd,INE931S01010,2016-09-30,46436983,4.22,2016-10-14,Threshold Routine,38.15,1771570901.45,-0.014211886304908217,1.2307,22381271762.14,7.9154,-0.001125,0.097415
Elara India,Adani Transmission Ltd,INE931S01010,2016-06-30,46436983,4.22,2016-07-18,Threshold Routine,38.7,1797111242.1,0.12663755458515258,1.2307,21441777930.640003,8.3814,0.010614,0.10315
Elara India,Adani Transmission Ltd,INE931S01010,2017-06-30,54216590,4.93,2017-07-10,Threshold Routine,124.05,6725567989.5,0.9337490257209669,1.2307,32187579046.56,20.8949,0.195106,0.257154
Elara India,NILA INFRASTRUCTURES LTD.,INE937C01029,2017-09-30,10215000,2.59,2017-10-18,Threshold Routine,17.35,177230250.0,0.005797101449275255,1.2392,65062492329.08,0.2724,1.6e-05,0.003376
Elara India,NILA INFRASTRUCTURES LTD.,INE937C01029,2017-12-31,12315000,3.13,2018-01-16,Threshold Routine,26.85,330657750.0,0.5475504322766571,1.2392,54565017117.91999,0.606,0.003318,0.00751
Elara India,NILA INFRASTRUCTURES LTD.,INE937C01029,2018-03-31,12315000,3.13,2018-04-10,Threshold Routine,19.5,240142500.0,-0.27374301675977697,1.2392,46409749190.37,0.5174,-0.001416,0.006412
Elara India,NILA INFRASTRUCTURES LTD.,INE937C01029,2018-06-30,12315000,3.13,2018-11-14,Threshold Routine,13.5,166252500.0,-0.3076923076923085,1.2392,30890099248.089993,0.5382,-0.001656,0.006669
Elara India,NILA INFRASTRUCTURES LTD.,INE937C01029,2018-09-30,12315000,3.13,2018-10-17,Threshold Routine,8.0,98520000.0,-0.40740740740740766,1.2392,28486657535.88,0.3458,-0.001409,0.004285
Elara India,NILA INFRASTRUCTURES LTD.,INE937C01029,2018-12-31,12315000,3.13,2019-01-18,Threshold Routine,8.0,98520000.0,6.661338147750939e-16,1.2392,39325232557.03999,0.2505,0.0,0.003104
Elara India,NILA INFRASTRUCTURES LTD.,INE937C01029,2019-06-30,12315000,3.13,2019-07-19,Threshold Routine,7.0,86205000.0,-0.13043478260869568,1.2392,43490968857.909996,0.1982,-0.000259,0.002456
Elara India,NILA INFRASTRUCTURES LTD.,INE937C01029,2019-03-31,12315000,3.13,2019-04-09,Threshold Routine,8.05,99135750.0,0.006250000000000089,1.2392,40141268015.21,0.247,1.5e-05,0.003061
Elara India,NILA INFRASTRUCTURES LTD.,INE937C01029,2019-09-30,12315000,3.13,2019-10-10,Threshold Routine,4.3,52954500.0,-0.3857142857142858,1.2392,26292600988.050003,0.2014,-0.000777,0.002496
Elara India,NILA INFRASTRUCTURES LTD.,INE937C01029,2019-12-31,12315000,3.13,2020-01-07,Threshold Routine,4.2,51723000.0,-0.023255813953487747,1.2392,40892276544.75,0.1265,-2.9e-05,0.001568
Elara India,JMT AUTO LTD.,INE988E01036,2016-06-30,3665919,1.46,2016-07-21,Threshold Routine,19.8,72585196.2,-0.16208209902666093,0.794,21441777930.640003,0.3385,-0.000549,0.002688
Elara India,JMT AUTO LTD.,INE988E01036,2016-09-30,7331838,1.46,2016-10-21,Threshold Routine,25.75,188794828.5,0.30050505050505194,0.794,22381271762.14,0.8435,0.002535,0.006697
Elara India,JMT AUTO LTD.,INE988E01036,2016-12-31,7331838,1.46,2017-01-18,Threshold Routine,19.2,140771289.6,-0.2543689320388356,0.794,24097628289.1,0.5842,-0.001486,0.004639
Elara India,JMT AUTO LTD.,INE988E01036,2017-03-31,7331838,1.46,2017-04-19,Threshold Routine,10.65,78084074.7,-0.4453124999999999,0.794,29295185024.25,0.2665,-0.001187,0.002116
Elara India,JMT AUTO LTD.,INE988E01036,2017-06-30,7331838,1.46,2017-07-20,Threshold Routine,7.1,52056049.8,-0.33333333333333337,0.794,32187579046.56,0.1617,-0.000539,0.001284
Elara India,JMT AUTO LTD.,INE988E01036,2017-09-30,7331838,1.46,2017-10-18,Threshold Routine,3.65,26761208.7,-0.4859154929577464,0.794,65062492329.08,0.0411,-0.0002,0.000326
Elara India,JMT AUTO LTD.,INE988E01036,2017-12-31,7331838,1.46,2018-01-18,Threshold Routine,5.65,41424884.7,0.5479452054794509,0.794,54565017117.91999,0.0759,0.000416,0.000603
Elara India,JMT AUTO LTD.,INE988E01036,2018-06-30,7331838,1.46,2018-07-12,Threshold Routine,3.35,24561657.3,-0.16249999999999987,0.794,30890099248.089993,0.0795,-0.000129,0.000631
Elara India,JMT AUTO LTD.,INE988E01036,2018-09-30,7331838,1.46,2018-10-27,Threshold Routine,2.9,21262330.2,-0.13432835820895495,0.794,28486657535.88,0.0746,-0.0001,0.000592
Elara India,JMT AUTO LTD.,INE988E01036,2018-12-31,7331838,1.46,2019-01-21,Threshold Routine,3.75,27494392.5,0.29310344827586254,0.794,39325232557.03999,0.0699,0.000205,0.000555
Elara India,JMT AUTO LTD.,INE988E01036,2019-03-31,7331838,1.46,2019-04-18,Threshold Routine,2.6,19062778.8,-0.30666666666666653,0.794,40141268015.21,0.0475,-0.000146,0.000377
Elara India,JMT AUTO LTD.,INE988E01036,2019-06-30,7331838,1.46,2019-07-18,Threshold Routine,1.7,12464124.6,-0.3461538461538469,0.794,43490968857.909996,0.0287,-9.9e-05,0.000228
Elara India,JMT AUTO LTD.,INE988E01036,2019-09-30,7331838,1.46,2019-10-18,Threshold Routine,1.15,8431613.7,-0.32352941176470584,0.794,26292600988.050003,0.0321,-0.000104,0.000255
Elara India,JMT AUTO LTD.,INE988E01036,2018-03-31,7331838,1.46,2018-04-20,Threshold Routine,4.0,29327352.0,-0.2920353982300884,0.794,46409749190.37,0.0632,-0.000185,0.000502
Elara India,JMT AUTO LTD.,INE988E01036,2019-12-31,7331838,1.46,2020-01-21,Threshold Routine,1.3,9531389.4,0.130434782608696,0.794,40892276544.75,0.0233,3e-05,0.000185
Steadview,ASTRAL POLY TECHNIK LTD.,INE006I01046,2015-12-31,4393124,3.67,2016-02-07,Threshold Routine,349.88,1537066225.12,0.0,0.5906,7732157117.83,19.8789,0.0,0.117405
Steadview,ASTRAL POLY TECHNIK LTD.,INE006I01046,2016-12-31,4718624,3.94,2017-01-13,Threshold Routine,315.92,1490707694.08,-0.10158116255261085,0.5906,14273330218.94,10.444,-0.010609,0.061682
Steadview,ASTRAL POLY TECHNIK LTD.,INE006I01046,2017-03-31,4718624,3.94,2017-04-08,Threshold Routine,438.12,2067323546.88,0.3868067865282365,0.5906,13298729688.819998,15.5453,0.06013,0.091811
Steadview,ASTRAL POLY TECHNIK LTD.,INE006I01046,2016-06-30,4718624,3.94,2016-07-21,Threshold Routine,376.04,1774391368.96,0.14117504248604096,0.5906,13455466571.68,13.1871,0.018617,0.077883
Steadview,ASTRAL POLY TECHNIK LTD.,INE006I01046,2016-09-30,4718624,3.94,2016-10-20,Threshold Routine,351.64,1659256943.36,-0.06488671417934233,0.5906,12252870611.480001,13.5418,-0.008787,0.079978
Steadview,ASTRAL POLY TECHNIK LTD.,INE006I01046,2017-06-30,5028624,4.2,2017-07-20,Threshold Routine,549.56,2763530605.44,0.25435953620012763,0.5906,13050475227.369999,21.1757,0.053862,0.125064
Steadview,ASTRAL POLY TECHNIK LTD.,INE006I01046,2017-09-30,5562358,4.64,2017-10-13,Threshold Routine,591.0,3287353578.0,0.07540577916878966,0.5906,22655628472.279995,14.5101,0.010941,0.085697
Steadview,ASTRAL POLY TECHNIK LTD.,INE006I01046,2017-12-31,6300837,5.26,2018-01-19,Threshold Routine,675.72,4257601577.64,0.14335025380710698,0.5906,45369844005.689995,9.3842,0.013452,0.055423
Steadview,ASTRAL POLY TECHNIK LTD.,INE006I01046,2018-03-31,6650837,5.55,2018-04-19,Threshold Routine,714.52,4752156053.24,0.05742023323270007,0.5906,35371088039.99,13.4351,0.007714,0.079348
Steadview,ASTRAL POLY TECHNIK LTD.,INE006I01046,2018-06-30,9573089,7.99,2018-07-20,Threshold Routine,806.2,7717824351.8,0.12830991434809502,0.5906,73637082886.15001,10.4809,0.013448,0.0619
Steadview,ASTRAL POLY TECHNIK LTD.,INE006I01046,2018-09-30,10191863,8.51,2018-10-19,Threshold Routine,787.68,8027926647.84,-0.022971967253784142,0.5906,98961159781.61,8.1122,-0.001864,0.047911
Steadview,ASTRAL POLY TECHNIK LTD.,INE006I01046,2018-12-31,10191863,8.51,2019-01-18,Threshold Routine,902.0,9193060426.0,0.14513508023562838,0.5906,81557582283.87997,11.2719,0.016359,0.066572
Steadview,ASTRAL POLY TECHNIK LTD.,INE006I01046,2019-03-31,10972125,9.16,2019-04-20,Threshold Routine,929.52,10198809630.0,0.03050997782705145,0.5906,89201125216.65,11.4335,0.003488,0.067526
Steadview,ASTRAL POLY TECHNIK LTD.,INE006I01046,2019-06-30,10972125,9.1,2019-07-21,Threshold Routine,1060.72,11638352430.0,0.1411481194595059,0.5906,87590475608.34999,13.2872,0.018755,0.078474
Steadview,ASTRAL POLY TECHNIK LTD.,INE006I01046,2019-12-31,13485187,8.95,2020-01-17,Threshold Routine,1176.9,15870716580.3,0.02530818486736086,0.5906,56189035305.69999,28.2452,0.007148,0.166816
Steadview,SORIL Infra Resources Ltd,INE034H01016,2018-12-31,3118500,9.9,2019-01-17,Threshold Routine,388.55,1211693175.0,-0.2902548177915797,1.2817,81557582283.87997,1.4857,-0.004312,0.019042
Steadview,SORIL Infra Resources Ltd,INE034H01016,2019-03-31,3118500,9.9,2019-04-17,Threshold Routine,303.6,946776600.0,-0.21863338051730785,1.2817,89201125216.65,1.0614,-0.002321,0.013604
Steadview,SORIL Infra Resources Ltd,INE034H01016,2019-06-30,3143600,9.98,2019-07-19,Threshold Routine,191.0,600427600.0,-0.3708827404479579,1.2817,87590475608.34999,0.6855,-0.002542,0.008786
Steadview,SORIL Infra Resources Ltd,INE034H01016,2019-12-31,3143600,9.98,2020-01-17,Threshold Routine,118.5,372516600.0,-0.10261264672472592,1.2817,56189035305.69999,0.663,-0.00068,0.008498
Steadview,SORIL Infra Resources Ltd,INE034H01016,2019-09-30,3143600,9.98,2019-10-22,Threshold Routine,132.05,415112380.0,-0.308638743455497,1.2817,64627887248.24999,0.6423,-0.001982,0.008232
Steadview,LA OPALA RG LTD.,INE059D01020,2017-12-31,1994494,3.59,2018-01-20,Threshold Routine,306.27,610853677.38,0.2300988031167146,0.5918,45369844005.689995,1.3464,0.003098,0.007968
Steadview,LA OPALA RG LTD.,INE059D01020,2016-06-30,2392036,4.31,2016-07-19,Threshold Routine,275.4,658766714.4,-0.07614894330761479,0.5918,13455466571.68,4.8959,-0.003728,0.028974
Steadview,LA OPALA RG LTD.,INE059D01020,2018-06-30,5158988,4.65,2018-07-18,Threshold Routine,237.6,1225775548.8,-0.171548117154812,0.5918,73637082886.15001,1.6646,-0.002856,0.009851
Steadview,LA OPALA RG LTD.,INE059D01020,2018-03-31,3988988,3.59,2018-04-20,Threshold Routine,286.8,1144041758.4,-0.06357135860515217,0.5918,35371088039.99,3.2344,-0.002056,0.019141
Steadview,LA OPALA RG LTD.,INE059D01020,2018-09-30,4976899,4.48,2018-10-16,Threshold Routine,221.45,1102134283.55,-0.06797138047138018,0.5918,98961159781.61,1.1137,-0.000757,0.006591
Steadview,LA OPALA RG LTD.,INE059D01020,2018-12-31,1303715,1.17,2019-01-24,Threshold Routine,219.95,286752114.25,-0.006773538044706373,0.5918,81557582283.87997,0.3516,-2.4e-05,0.002081
Steadview,LA OPALA RG LTD.,INE059D01020,2016-09-30,2392036,4.31,2016-10-19,Threshold Routine,263.85,631138698.6,-0.041938997821350577,0.5918,12252870611.480001,5.1509,-0.00216,0.030483
Steadview,LA OPALA RG LTD.,INE059D01020,2016-12-31,2392036,4.31,2017-01-13,Threshold Routine,223.65,534978851.4,-0.15235929505400791,0.5918,14273330218.94,3.7481,-0.005711,0.022181
Steadview,LA OPALA RG LTD.,INE059D01020,2017-03-31,2392036,4.31,2017-04-18,Threshold Routine,269.07,643625126.52,0.20308517773306467,0.5918,13298729688.819998,4.8397,0.009829,0.028641
Steadview,LA OPALA RG LTD.,INE059D01020,2017-06-30,1994494,3.59,2017-07-18,Threshold Routine,256.9,512385508.6,-0.04522986583416977,0.5918,13050475227.369999,3.9262,-0.001776,0.023235
Steadview,LA OPALA RG LTD.,INE059D01020,2017-09-30,1994494,3.59,2017-10-21,Threshold Routine,248.98,496589116.12,-0.030829116387698696,0.5918,22655628472.279995,2.1919,-0.000676,0.012972
Steadview,INDUSIND BANK LTD.,INE095A01012,2018-06-30,6113557,1.14,2018-07-20,Threshold Routine,1932.2,11812614835.4,0.07538611381661298,0.982,73637082886.15001,16.0417,0.012093,0.157529
Steadview,INDUSIND BANK LTD.,INE095A01012,2018-09-30,6248557,1.16,2018-10-13,Threshold Routine,1690.05,10560373757.85,-0.12532346547976414,0.982,98961159781.61,10.6712,-0.013374,0.104791
Steadview,Indiabulls Integrated Services Ltd,INE126M01010,2018-09-30,8253187,9.24,2018-10-17,Threshold Routine,497.15,4103071917.05,0.023152912121835012,1.1446,98961159781.61,4.1461,0.00096,0.047456
Steadview,Indiabulls Integrated Services Ltd,INE126M01010,2019-12-31,8253187,9.24,2020-01-17,Threshold Routine,86.35,712662697.45,-0.3326893353941267,1.1446,56189035305.69999,1.2683,-0.004219,0.014517
Steadview,Indiabulls Integrated Services Ltd,INE126M01010,2019-09-30,8253187,9.24,2019-10-22,Threshold Routine,129.4,1067962397.8,-0.3169701768276587,1.1446,64627887248.24999,1.6525,-0.005238,0.018915
Steadview,Indiabulls Integrated Services Ltd,INE126M01010,2019-06-30,8253187,9.24,2019-07-19,Threshold Routine,189.45,1563566277.15,-0.3833007812500002,1.1446,87590475608.34999,1.7851,-0.006842,0.020432
Steadview,Indiabulls Integrated Services Ltd,INE126M01010,2019-03-31,8253187,9.24,2019-04-16,Threshold Routine,307.2,2535379046.4,-0.1815638737178631,1.1446,89201125216.65,2.8423,-0.005161,0.032533
Steadview,Indiabulls Integrated Services Ltd,INE126M01010,2018-12-31,8253187,9.24,2019-01-18,Threshold Routine,375.35,3097833740.45,-0.24499647993563245,1.1446,81557582283.87997,3.7983,-0.009306,0.043475
Steadview,Indiabulls Integrated Services Ltd,INE126M01010,2018-06-30,8253187,9.24,2018-07-12,Threshold Routine,485.9,4010223563.3,1.4114143920595548,1.1446,73637082886.15001,5.4459,0.076864,0.062334
Steadview,Indiabulls Housing Finance Ltd,INE148I01020,2019-12-31,5645329,1.33,2020-01-21,Threshold Routine,313.2,1768117042.8,0.22391559202813616,1.6025,56189035305.69999,3.1467,0.007046,0.050426
Steadview,Indiabulls Housing Finance Ltd,INE148I01020,2019-09-30,6545329,1.54,2019-10-22,Threshold Routine,255.9,1674949691.1,-0.578904064505513,1.6025,64627887248.24999,2.5917,-0.015003,0.041532
Steadview,Indiabulls Housing Finance Ltd,INE148I01020,2019-03-31,6545329,1.54,2019-04-22,Threshold Routine,858.25,5617528614.25,0.005153129940856482,1.6025,89201125216.65,6.2976,0.000325,0.100919
Steadview,Indiabulls Housing Finance Ltd,INE148I01020,2019-06-30,6545329,1.54,2019-07-19,Threshold Routine,607.7,3977596433.3,-0.29193125546169585,1.6025,87590475608.34999,4.5411,-0.013257,0.072771
Steadview,Indiabulls Housing Finance Ltd,INE148I01020,2017-12-31,4725329,1.12,2018-01-22,Threshold Routine,1196.6,5654328681.4,-0.008411021338304736,1.6025,45369844005.689995,12.4627,-0.001048,0.199715
Steadview,Indiabulls Housing Finance Ltd,INE148I01020,2018-03-31,4975329,1.17,2018-04-19,Threshold Routine,1237.25,6155725805.25,0.03397125188032768,1.6025,35371088039.99,17.4033,0.005912,0.278888
Steadview,Indiabulls Housing Finance Ltd,INE148I01020,2018-06-30,5825329,1.37,2018-07-19,Threshold Routine,1142.5,6655438382.5,-0.07658112750050494,1.6025,73637082886.15001,9.0382,-0.006922,0.144837
Steadview,Indiabulls Housing Finance Ltd,INE148I01020,2018-09-30,5825329,1.37,2018-10-13,Threshold Routine,856.85,4991433153.65,-0.25002188183807417,1.6025,98961159781.61,5.0438,-0.012611,0.080827
Steadview,Indiabulls Housing Finance Ltd,INE148I01020,2018-12-31,6545329,1.54,2019-01-10,Threshold Routine,853.85,5588729166.65,-0.003501196242049587,1.6025,81557582283.87997,6.8525,-0.00024,0.109811
Steadview,HAVELLS INDIA LTD.,INE176B01034,2018-09-30,7700788,1.23,2018-12-03,Threshold Routine,594.5,4578118466.0,0.09413821661912225,1.0627,98961159781.61,4.6262,0.004355,0.049163
Steadview,HAVELLS INDIA LTD.,INE176B01034,2018-12-31,8710788,1.39,2019-01-08,Threshold Routine,691.5,6023509902.0,0.16316232127838592,1.0627,81557582283.87997,7.3856,0.012051,0.078487
Steadview,HAVELLS INDIA LTD.,INE176B01034,2019-03-31,10673488,1.71,2019-04-17,Threshold Routine,772.5,8245269480.0,0.11713665943600926,1.0627,89201125216.65,9.2435,0.010828,0.098231
Steadview,HAVELLS INDIA LTD.,INE176B01034,2019-06-30,10673488,1.71,2019-07-17,Threshold Routine,786.15,8390962591.2,0.017669902912621493,1.0627,87590475608.34999,9.5798,0.001693,0.101805
Steadview,HAVELLS INDIA LTD.,INE176B01034,2019-09-30,10673488,1.71,2019-10-11,Threshold Routine,718.3,7666766430.4,-0.08630668447497247,1.0627,64627887248.24999,11.8629,-0.010238,0.126067
Steadview,HAVELLS INDIA LTD.,INE176B01034,2019-12-31,10673488,1.71,2020-01-16,Threshold Routine,647.15,6907347759.2,-0.09905332033969061,1.0627,56189035305.69999,12.2931,-0.012177,0.130639
Steadview,KAJARIA CERAMICS LTD.,INE217B01036,2016-06-30,1566722,1.97,2016-07-08,Threshold Routine,603.0,944733366.0,0.25905664710917975,0.7125,13455466571.68,7.0212,0.018189,0.050026
Steadview,KAJARIA CERAMICS LTD.,INE217B01036,2016-09-30,1665991,2.1,2016-10-14,Threshold Routine,694.58,1157164028.78,0.15187396351575422,0.7125,12252870611.480001,9.444,0.014343,0.067288
Steadview,KAJARIA CERAMICS LTD.,INE217B01036,2016-12-31,3331982,2.1,2017-01-12,Threshold Routine,465.6,1551370819.2,-0.32966684903106935,0.7125,14273330218.94,10.869,-0.035831,0.077442
Steadview,KAJARIA CERAMICS LTD.,INE217B01036,2017-03-31,1944320,1.22,2017-04-17,Threshold Routine,583.5,1134510720.0,0.2532216494845372,0.7125,13298729688.819998,8.531,0.021602,0.060783
Steadview,KAJARIA CERAMICS LTD.,INE217B01036,2017-06-30,1944320,1.22,2017-07-18,Threshold Routine,665.35,1293653312.0,0.14027420736932328,0.7125,13050475227.369999,9.9127,0.013905,0.070628
Steadview,KAJARIA CERAMICS LTD.,INE217B01036,2017-09-30,1944320,1.22,2017-10-17,Threshold Routine,708.8,1378134016.0,0.06530397535131915,0.7125,22655628472.279995,6.083,0.003972,0.043341
Steadview,KAJARIA CERAMICS LTD.,INE217B01036,2017-12-31,1944320,1.22,2018-01-16,Threshold Routine,729.3,1417992576.0,0.028922121896162833,0.7125,45369844005.689995,3.1254,0.000904,0.022268
Steadview,KAJARIA CERAMICS LTD.,INE217B01036,2018-03-31,1744320,1.1,2018-04-12,Threshold Routine,572.55,998710416.0,-0.2149321266968326,0.7125,35371088039.99,2.8235,-0.006069,0.020117
Steadview,Indiabulls Ventures Limited,INE274G01010,2017-12-31,4676877,1.06,2018-01-05,Threshold Routine,265.18,1240214242.86,0.03914730201026684,1.6268,45369844005.689995,2.7336,0.00107,0.04447
Steadview,Indiabulls Ventures Limited,INE274G01010,2018-03-31,5772651,1.1,2018-08-06,Threshold Routine,243.9,1407949578.9,-0.08024737913869806,1.6268,35371088039.99,3.9805,-0.003194,0.064755
Steadview,Indiabulls Ventures Limited,INE274G01010,2018-06-30,25785909,4.26,2018-07-20,Threshold Routine,487.65,12574498523.85,0.9993849938499386,1.6268,73637082886.15001,17.0763,0.170658,0.277797
Steadview,Indiabulls Ventures Limited,INE274G01010,2018-09-30,28231895,4.67,2018-10-25,Threshold Routine,538.9,15214168215.5,0.10509586793807069,1.6268,98961159781.61,15.3739,0.016157,0.250103
Steadview,Indiabulls Ventures Limited,INE274G01010,2019-03-31,36003575,5.95,2019-04-19,Threshold Routine,326.15,11742565986.25,-0.1573440124014981,1.6268,89201125216.65,13.1641,-0.020713,0.214154
Steadview,Indiabulls Ventures Limited,INE274G01010,2019-06-30,36003575,5.89,2019-07-20,Threshold Routine,274.35,9877580801.25,-0.15882262762532617,1.6268,87590475608.34999,11.277,-0.01791,0.183454
Steadview,Indiabulls Ventures Limited,INE274G01010,2019-09-30,36003575,5.89,2019-10-22,Threshold Routine,123.85,4459042763.75,-0.5485693457262621,1.6268,64627887248.24999,6.8996,-0.037849,0.112243
Steadview,Indiabulls Ventures Limited,INE274G01010,2019-12-31,34203575,5.59,2020-01-21,Threshold Routine,214.35,7331536301.25,0.7307226483649576,1.6268,56189035305.69999,13.048,0.095345,0.212265
Steadview,Indiabulls Ventures Limited,INE274G01010,2018-12-31,34408575,5.69,2019-01-15,Threshold Routine,387.05,13317838953.75,-0.28177769530525065,1.6268,81557582283.87997,16.3294,-0.046013,0.265647
Steadview,Security and Intelligence Services (India) Ltd,INE285J01010,2018-09-30,1040329,1.42,2018-10-17,Threshold Routine,484.93,504486741.97,-0.15700999565406404,0.4405,98961159781.61,0.5098,-0.0008,0.002246
Steadview,Security and Intelligence Services (India) Ltd,INE285J01010,2018-12-31,1040329,1.42,2019-01-17,Threshold Routine,384.77,400287389.33,-0.20654527457571226,0.4405,81557582283.87997,0.4908,-0.001014,0.002162
Steadview,Security and Intelligence Services (India) Ltd,INE285J01010,2019-03-31,1040329,1.42,2019-04-20,Threshold Routine,424.25,441359578.25,0.10260675208566039,0.4405,89201125216.65,0.4948,0.000508,0.00218
Steadview,Security and Intelligence Services (India) Ltd,INE285J01010,2019-06-30,1490329,2.03,2019-07-22,Threshold Routine,452.6,674522905.4,0.06682380671773758,0.4405,87590475608.34999,0.7701,0.000515,0.003392
Steadview,Security and Intelligence Services (India) Ltd,INE285J01010,2019-09-30,1490329,2.03,2019-10-19,Threshold Routine,439.8,655446694.2,-0.028281042863455785,0.4405,64627887248.24999,1.0142,-0.000287,0.004468
Steadview,Security and Intelligence Services (India) Ltd,INE285J01010,2019-12-31,1502535,2.05,2020-01-20,Threshold Routine,486.15,730457390.25,0.10538881309686077,0.4405,56189035305.69999,1.3,0.00137,0.005726
Steadview,SecurityandIntelligenceServices(India)Ltd,INE285J01028,2019-12-31,1502535,2.05,2020-01-20,Threshold Routine,486.15,730457390.25,0.10538881309686077,0.4405,56189035305.69999,1.3,0.00137,0.005726
